CODIGO,conceptUri,similarity
111330,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,0.566475601579911
111335,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
111340,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,0.561111872890969
111345,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
111405,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,0.4246176297039708
111410,http://data.europa.eu/esco/occupation/0ee67d5e-8de9-48f0-97c5-ba23d486b1e9,0.5083547439179859
111415,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,0.42676280014299034
111505,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
111510,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
113005,http://data.europa.eu/esco/occupation/2a22ff9e-de3b-408d-b312-5034896cc4f4,0.15261788118891897
113010,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
113015,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,0.18008120578462986
114105,http://data.europa.eu/esco/occupation/13427968-250b-4967-a682-afac5cd0af4f,0.5495333022843737
114205,http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858,0.5373312883576955
114210,http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858,0.5499119798477147
114305,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,0.4690285377705646
114405,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,0.36765318880117914
121005,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
121010,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122105,http://data.europa.eu/esco/occupation/98f17395-0f8c-4f51-9072-cb8f66fd6044,0.5223156991286158
122110,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122115,http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134,0.3414918685918232
122120,http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134,0.30432355474016365
122205,http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5,0.4218734442137628
122305,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,0.4444760051450656
122405,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122505,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122510,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122515,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122520,http://data.europa.eu/esco/occupation/6ce3c372-408b-4c46-86d8-ad6b9255d686,0.5505039346192192
122605,http://data.europa.eu/esco/occupation/6a6e174e-cffa-49a9-9f2f-aa39c81cdee5,0.6031521343323201
122610,http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8,0.6692833385960033
122615,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,0.49121365720027366
122620,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,0.5815074235843192
122705,http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268,0.3734711219953678
122710,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122715,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122720,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122725,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122730,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122735,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122740,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122745,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122750,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
122755,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
123105,http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,0.48358642831191856
123110,http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,0.3995271823924347
123115,http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,0.6769283649411669
123205,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,0.4410664947973512
123210,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
123305,http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c,0.5617847521590856
123310,http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344,0.6744310518803052
123405,http://data.europa.eu/esco/occupation/29fa406d-de89-4515-be8d-0fe7bda993f1,0.5317592359948029
123410,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
123605,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,0.5615937205716394
123705,http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440,0.7779225688397456
123805,http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,0.5102222930420264
131105,http://data.europa.eu/esco/occupation/8a451ae2-3c31-4f35-90af-6275b1b02f93,0.4785731442937501
131110,http://data.europa.eu/esco/occupation/8a451ae2-3c31-4f35-90af-6275b1b02f93,0.3414491818965451
131115,http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc,0.3329942741356832
131120,http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,0.4350541954902883
131205,http://data.europa.eu/esco/occupation/8a451ae2-3c31-4f35-90af-6275b1b02f93,0.520859698011586
131210,http://data.europa.eu/esco/occupation/a76a05bb-e04d-4be8-953e-1ffd691dd58d,0.43529182420089135
131215,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
131220,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
131225,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
131305,http://data.europa.eu/esco/occupation/771a47c9-9cf4-4368-9752-2a1ea5a783d7,0.48022384438836974
131310,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,0.48128687337208376
131315,http://data.europa.eu/esco/occupation/771a47c9-9cf4-4368-9752-2a1ea5a783d7,0.44998687274598675
131320,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
141105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
141110,http://data.europa.eu/esco/occupation/f04eaeff-52f5-4d52-93ad-6f846884827f,0.5799053362179303
141115,http://data.europa.eu/esco/occupation/03632d98-0ae3-4dd2-941c-3b48de9a0219,0.3303053065558166
141120,http://data.europa.eu/esco/occupation/bcead4e9-3697-4831-b62e-ddb83d7d469d,0.40991963296959355
141205,http://data.europa.eu/esco/occupation/972ef593-89c3-468b-aad5-81bc575feb58,0.461320067566159
141305,http://data.europa.eu/esco/occupation/84e4c780-ee17-44dd-af6f-d1c06a3e353d,0.5555305401625784
141405,http://data.europa.eu/esco/occupation/3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f,0.3825186749464862
141410,http://data.europa.eu/esco/occupation/bf89925d-00a1-4f94-ab3b-2148c887af33,0.5245500862905241
141415,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,0.47932538145300707
141420,http://data.europa.eu/esco/occupation/7d27600b-5cff-4ebc-b259-cc2d47572035,0.5788762816382421
141505,http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae,0.4677795328228546
141510,http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,0.2856189153526544
141515,http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140,0.4087641696938053
141520,http://data.europa.eu/esco/occupation/ceda53cd-3f1f-425b-bd1b-c4fa17254680,0.7602580802382789
141525,http://data.europa.eu/esco/occupation/6ce3c372-408b-4c46-86d8-ad6b9255d686,0.8221832418338779
141605,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,0.48951730979799174
141610,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,0.6759745513340856
141615,http://data.europa.eu/esco/occupation/3a8ac6cd-b59a-4b93-b071-0324e895b8e4,0.39513081612563083
141705,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
141710,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
141715,http://data.europa.eu/esco/occupation/b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81,0.5735784051970111
141720,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,0.6873094654303126
141725,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,0.5953555050646198
141730,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
141735,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
141805,http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,0.34919400408135387
141810,http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,0.409689252385308
141815,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
141820,http://data.europa.eu/esco/occupation/f3eb330a-03b5-4537-ac0e-bcee5c67bcff,0.5344809183065674
141825,http://data.europa.eu/esco/occupation/e9507d34-c70f-474f-a4a3-d2cbfe50f6e9,0.689788822815292
141830,http://data.europa.eu/esco/occupation/e9507d34-c70f-474f-a4a3-d2cbfe50f6e9,0.4227364602055092
142105,http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,0.5390799795150769
142110,http://data.europa.eu/esco/occupation/7bcafcd7-3f35-4a72-849c-c92b334927fd,0.7712019694663272
142115,http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,0.622243975757057
142120,http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,0.3188129854934536
142125,http://data.europa.eu/esco/occupation/a950e88b-cb5e-4a7d-8a94-3f9460b487d7,0.7334013123602382
142130,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,0.7702016152937993
142135,http://data.europa.eu/esco/occupation/f8e435dd-7aa9-4d7a-97c3-b3b5789b6b25,0.7018282089610017
142140,http://data.europa.eu/esco/occupation/b42c5ed4-c6e4-4694-934f-96127719cc43,0.6658242200413642
142205,http://data.europa.eu/esco/occupation/f605bcd2-90b6-45a0-a558-d05016d68a77,0.5667702499558737
142210,http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb,0.6576681581457198
142305,http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4,0.4888625149988148
142310,http://data.europa.eu/esco/occupation/6cc19251-763b-4de1-b4f7-526c9ff732d2,0.6903167904090067
142315,http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c,0.7815586203769548
142320,http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c,0.7413681733638707
142325,http://data.europa.eu/esco/occupation/6cc19251-763b-4de1-b4f7-526c9ff732d2,0.6659219538473613
142330,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
142335,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,0.7429693752649584
142340,http://data.europa.eu/esco/occupation/666846b2-01ce-43f6-8cb7-f3be09fac4a2,0.5345462997156754
142345,http://data.europa.eu/esco/occupation/b89ba3a8-f03a-46b8-ac54-c87d7204aad0,0.35866669553957625
142350,http://data.europa.eu/esco/occupation/7819669b-30c2-42e6-a1c4-0bcd6f0379ff,0.5357540412914265
142355,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
142360,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,0.6130298490820995
142365,http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7,0.5213149669223042
142405,http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,0.8292072195218295
142410,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
142415,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,0.5616869710098215
142505,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,0.3821856773939312
142510,http://data.europa.eu/esco/occupation/57b459d4-655c-4053-b189-3c249ce33faf,0.6821117865885847
142515,http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24,0.47855083765150785
142520,http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5,0.4647736954956315
142525,http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,0.7534591803983153
142530,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,0.46136670881245
142535,http://data.europa.eu/esco/occupation/23a61ff1-c954-4867-b982-a018b535f98b,0.385214487429793
142605,http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440,0.5852062187962997
142610,http://data.europa.eu/esco/occupation/ecfcf554-254f-4dd7-a20c-b60cc6b16054,0.6704510498420101
142705,http://data.europa.eu/esco/occupation/b27854dd-3fbe-406e-a750-54f677d55936,0.6830699395819071
142710,http://data.europa.eu/esco/occupation/8467dda9-34c6-4c6f-aa37-e7bddffac007,0.4939173204858534
201105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
201110,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
201115,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
201205,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
201210,http://data.europa.eu/esco/occupation/c332af81-4481-4494-9786-aea1f5c5ffcf,0.6789805681636408
201215,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,0.6116716887442286
201220,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
201225,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
202105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
202110,http://data.europa.eu/esco/occupation/e6800524-eec2-4c33-af0e-6f36d1d679bc,0.6654909737580355
202115,http://data.europa.eu/esco/occupation/cd92596c-bd96-4126-8b67-7bf6ed2ca8fb,0.8019762198831989
202120,http://data.europa.eu/esco/occupation/5791a961-4717-4230-a245-a4082a675f04,0.7203452383016232
203005,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,0.848212911814163
203010,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,0.3293383203472061
203015,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,0.06625423260847065
203020,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,0.39893691713467905
203025,http://data.europa.eu/esco/occupation/c5328083-eda0-4ca8-b9cb-99a46e73a9bc,0.708930245949861
203105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203110,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203115,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203120,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203125,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203205,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,0.7557004244220317
203210,http://data.europa.eu/esco/occupation/3dab5c3f-84d0-4d52-901d-dd262eaea509,0.5657216795854859
203215,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,0.6448699048812246
203220,http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,0.7801865236290484
203225,http://data.europa.eu/esco/occupation/3dab5c3f-84d0-4d52-901d-dd262eaea509,0.44468728404402347
203230,http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,0.7555701342837429
203305,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203310,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203315,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203320,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203405,http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,0.3639109487643603
203410,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203415,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203420,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203505,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203510,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203515,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
203520,http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128,0.9524991088228881
203525,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
204105,http://data.europa.eu/esco/occupation/5f45a1ea-4d1b-43c3-b6a8-53b2276b3eb3,0.3172945567234273
204110,http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2,0.273682390822048
211105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
211110,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,0.5250262496639092
211115,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
211120,http://data.europa.eu/esco/occupation/dab9c6dd-8efb-4fe2-8b10-477ef2bcfd8b,0.6250608340983794
211205,http://data.europa.eu/esco/occupation/bda98f02-4f92-4015-a0c8-b86b8abc711a,0.5392784263496154
211210,http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d,0.33720956543219593
211215,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
211220,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.13883285664682868
212205,http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,0.5375118648384761
212210,http://data.europa.eu/esco/occupation/92bb3d8c-8a9f-4cd7-80ec-247bbf173004,0.671375735937186
212215,http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617,0.3040507228355338
212305,http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,0.5188841896235519
212310,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,0.7329748852806521
212315,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,0.570526315360097
212320,http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,0.7759942072437517
212405,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,0.5890190237045616
